rating,title,text,location,num_contributions,date
5,Bela vista!,"A praia é muito movimentada no verão, porém, somente com barcos e lanchas, onde têm fácil acesso aos restaurantes flutuantes para curtir a linda paisagem e uma água muito transparente.",,33,11 de outubro de 2016
5,Lindíssima!,"Paramos para mergulho no passeio do Barco Pirata em Porto Belo! De onde estávamos a vista era incrível, a praia linda e o mergulho excelente! Um passeio muito bacana! Fora que fiquei super afim de conhecer o restaurante flutuante!","Porto Alegre, RS",56,23 de agosto de 2016
5,Linda!,Lugar maravilhoso!! Pura natureza ideal para andar de barco. Águas limpas e mornas. Ideal para navegadores.,,66,13 de agosto de 2016
4,É ideal para navegadores,Esta praia tem acesso  somente por trilha e com auxilio de embarcções  é um ponto   de  parada  de enbarcções  e ali se encontra restaurante flutuantes   é show que celebridade  da musica como ALEXANDRE PIRES  e MICHEL TELÓ   gravaram clipes   musicais     e ao lado se encontra a ilha de Porto Belo  e a vila de pescadores do Araça      aconselho a conheçer,"Tijucas, SC",42,26 de julho de 2016
5,Tanquilidade x agito,"Durante a semana, de segunda à sábado, ótimo lugar para quem quer descansar, curtir um mar calmo, quem tem crianças é excelente pois a praia é pequena, calma e boa parte é com pouca profundidade. Único problema é que não possui bar perto. É necessário levar lanche e água junto. Em compensação sábado e domingo o púlico com iates dos mais variados tamanhos invadem a área com muita música, som e um bar que fica dentro do mar abre devido a presença deste público. Portanto, sábado e domingo não é aconselhável para quem vai estar com crianças pequenas.",,19,22 de julho de 2016
4,muito boa,"Linda, porém água congelante. fizemos um passeio de barco em direção a ilha de porto belo, lindo lugar.","Curitiba, PR",13,18 de julho de 2016
4,Praia gostosa...porém a água muuuito gelada.,"Seria interessante existirem ambulantes vendendo refrigerante, salgados...qualquer coisa. Há apenas um restaurante porém a comida não é muito boa.","Praia Grande, SP",27,12 de julho de 2016
5,a minha favorita sem duvida,"linda de morrer, aqui sim vale a pena, linda e tem que ir de barco a parte boa de santa catarina, o sul do pais","Balneário Camboriú, SC",453,5 de julho de 2016
4,Praia de pescadores e refúgio de lanchas e iates,"A Praia Caixa d´Aço é uma pequena enseada, morada de antigos e tradicionais pescadores, principalmente utilizada por proprietários de lanchas e iates, que se utilizam do restaurante flutuante, ancorado no local, e de suas águas calmas para um mergulho.","Itapema, SC",62,16 de junho de 2016
5,Depende,"A praia em si é pequena, mas se você for a dentro, terá um bar flutuante, e bastante gente bonita, na temporada costuma ser suja, pelo motivo de que lá é muita festa nas lanchas e o pessoal acaba descartando o lixo no mar",,31,12 de junho de 2016
4,Lindo! Òtimo local de mergulho!,"De fácil acesso por barco e bem difícil por carro, essa praia é um tipo de paraíso escondido que vale o desafio. O mergulho aqui é incrível.",,74,10 de junho de 2016
4,Vale a pena,"local calmo, amplo espaço. Porém o acesso é ruim. Mas vale a pena. No dia não tinha serviço de guarda sol para alugar.","Tangará, SC",21,6 de junho de 2016
5,Ideal para ir de lancha com amigos!,"Excelente baia, praia para ir de lancha com amigos, pois há pouco ondulação, por motivo de suas encostas protegidas. Muito divertido aos finais de semana com muita gente bonita reunida.","Itapema, SC",76,12 de maio de 2016
2,Estão detonando o paraíso.,"Local tinha muita sujeira deixada pelos turistas. Restos de alimentos atraíram muitas aves que acabam produzindo dejetos na orla. O mar cercado de embarcações de luxo já não permite contemplar a natureza. Som alto das embarcações. Área de mangue. Cuidado com caranguejos de tamanho grande, que são rápidos no mar e dói bastante.",,25,4 de maio de 2016
5,Local Tranquilo,"Estivemos aí em meados de 2003, saímos com uma embarcação que partiu de Porto Belo. Local maravilhoso, na época meu filho tinha 3 anos... saudades...","Lins, SP",30,25 de abril de 2016
5,Bom para quem tem barco,"Ótima visita para quem tem barcos e lanchas, muitos se encontram e aproveitam o dia nessa praia, mar tranquilo.","Blumenau, SC",324,21 de abril de 2016
5,"natureza exuberante e rica, lanchas e iates são frequentes","charmosa, natureza muito aprazível, espaço e local muito charmosos, com gente bonita, principalmente em feriados e no verão. Os bares flutuantes é que dão um toque especial ao local, mas são acessíveis para quem está em alguma embarcação. VALE PASSAR O DIA por ali, fazendo trilhas, tomando sol e até fazendo passeio em embarcações que saem ali de Porto Belo (baixo custo por pessoa, mínimo de 4 pessoas).","Balneário Camboriú, SC",2,6 de abril de 2016
5,Férias,"lugar calmo, acolhedor. Bela  natureza, contato com peixes e pequenos animais do mar. Espero q as pessoas q a visitem ajudem na manutenção do local.","Caxias Do Sul, RS",75,4 de abril de 2016
5,Linda!,"Praia relativamente pequena, com pouca faixa de areia, porém, conta com pedras e trilhas. Água ótima para banho e para também para nadar visto que não há muitas ondas. Famosa também pelas várias lanchas que ficam ali perto, já foi palco de shows nacionais. Vale a pena a visita.","Botucatu, SP",13,3 de abril de 2016
5,Ótima Praia.,"Praia de aguas lindas e cristalinas.. O único problema é quem vai de carro ou a pé.. A parte mais linda dessa praia e o mar mesmo, pois possue pouca área para banho. Então, se vc tiver uma lancha, vai aproveitar muito.",,103,2 de abril de 2016
5,lindaaaaaaa,"praia muito linda e legal para passeio de lancha, mas tem que ir com o bolso recheado.. alta probabilidade de encontrar famosos","Arapongas, PR",10,31 de março de 2016
4,Praia tranquila,"Dependendo do dia Praia muito tranquila e excelente para a família , mar limpo e sem ondas verdadeira piscina natural onde pode observar a vida marinha, mas em determinados dias uma Praia muito movimentada com vários iates , lanchas e demais atracados sendo uma grande festa,  nos dias de Carnaval a festa rola solta nos barcos.Lugar de uma natureza linda. Outra dica siga reto na estrada geral sem parar no caixa d'aço ate o fim irá desfrutar de uma paisagem maravilhosa","Itapema, SC",209,26 de março de 2016
3,incrivel,"Em uma pequena Praia Caixo D'aço, existem pedras nas quais as ondas quebram formando uma enorme piscina natural de agua saldada. Nela ainda tem a atração do banana boat e do big fly. Para subir nas pedras há uma pequena trilha entre as rochas, e com uma cobertura natural de mata natural. Apenas cuide para não escorregar e cair (:",,16,19 de março de 2016
4,tranquilidade?,"Bom eu conheci a praia em dois momentos bem diferentes, em um dia(domingo) fui em um passeio de barco e estava lotadíssima e sem nenhum espaço porem aguas quente e tranquilas e um ótimo ambiente e no outro fui em uma segunda para ficar na área e tive a praia praticamente somente para mim e realmente é maravilhosa.",,116,17 de março de 2016
5,Sensacional,"A praia é linda, o lugar é espetacular. Enche os olhos. Não dá vontade de ir embora. A natureza é exuberante, podendo ser feitas fotos lindas.","Jaraguá do Sul, SC",48,17 de março de 2016
4,Praia Caixa d'Aço,"Excelente praia sem ondas. Há muitas embarcações ancoradas. Dicas: água cristalina, boa para colocar as cadeiras de praia dentro do mar; pode-se observar caranguejos circulando ao redor; deve-se evitar em alta temporada, pois além de encher o estacionamento é complicado; as fotos são boas, mas o melhor é curtir o local.","Curitiba, PR",1,17 de março de 2016
5,Tranquilidade,"A praia é linda e tranquila, pelo menos quando fui estava bem deserta, tirando quando tem encontro de lanchas, ótima para crianças, pois não tem onda, para chegar fazíamos quase uma “trilha” e no meio dela tinham alguns bichos, fora isso é uma delicia para tomar sol e curtir sem se preocupar tanto com as crianças.",Estado de São Paulo,55,10 de março de 2016
5,Campeonato de Pólo Aquático.,"Conheci a praia por conta do Campeonato de Pólo Aquático.  Local lindo, paradisíaco  com mar muito calmo. Por do sol lindo demais!","Rio de Janeiro, RJ",117,7 de março de 2016
4,Ótimo lugar,"Um ótimo lugar, praia relativamente pequena, acredito que por estar com maré alta na data, não passava de 40m de praia, causando uma certa aglomeração. Muito movimentada, bastante lanchas, barcos e afins. Gostei muito dos flutuantes, preço das bebidas achei super justo, já a comida um pouco ""salgada"" pela qualidade. Gostei muito de poder ir nos flutuantes, colocar minhas coisas na mesa e poder dar um mergulho no meio dos barcos. Recomendo. Para quem gosta de lugares agitados indico.",,3,25 de fevereiro de 2016
4,Bela praia,"Belissima praia, é parada dos passeios de barco do Porto dos Piratas onde pode-se nadar em alto mar. Ha também bares flutantes muito legais.","Mason, Ohio",70,21 de fevereiro de 2016
3,Praia pequena e água cristalina,"A vantagem desta praia é o fato de ser mais reservada. o aspecto da areia é um pouco feio, tem folhas e pequenas conchas no chão,  mas a limpidez e a temperatura da água compensam. Dali fizemos um passeio de barco com um nativo, cerca de 50 min,  que nos levou para dar uma volta em torno da Ilha de Porto Belo. Recomendo!","Porto Alegre, RS",40,21 de fevereiro de 2016
5,Lugar incrível!,"A praia é muito bonita, com a água calma, transparente e rasinha. Tem os bares flutuantes, onde os barcos locais podem levá-lo ao mesmos. A praia é muito frequentada por lanchas e veleiros, incrível a quantidade deles. Vale a pena conhecer, porém a visita é feita apenas apé, pois não tem como descer de carro na praia ou a partir de barco, jet ski ou outro da praia de Porto Belo.","Porto Alegre, RS",82,18 de fevereiro de 2016
4,Muito bonita!,"A praia Caixa d'Aço é muito bonita, pequena e boa para banho. O acesso é fácil. Vale a pena conhecer!","Santa Maria, RS",332,10 de fevereiro de 2016
5,amantes de mar,local muito visitado por lanchas e veleiros devido a segurança na ancoragem e um flutuante que oferece serviços de bar e restaurante com entrega nos barcos,"Vale do Itajaí, SC",29,1 de fevereiro de 2016
4,Linda e calma,"Mar calmo, delicioso para banho, praia bonita e agradável. Estive lá num fim de tarde quase noite, foi maravilhoso.","Osasco, SP",287,30 de janeiro de 2016
4,Visual maravilhoso,A Praia Caixa d´Aço é super gostosa para banho e tem um visual maravilhoso da baia e da cidade. Recomendo para crianças.,"São Paulo, SP",119,23 de janeiro de 2016
5,Desfile de lanchas e iates,Praia pequena e o acesso pode ser por terra ou de barco. A agua é morna e a praia é mansa. Ficam muitos barcos no local. É um desfile de lanchas e iates. Tem um bar flutuante bem bacana no local.,"Curitiba, PR",78,17 de janeiro de 2016
4,Ótima,"Praia pequena, cheguei a praia de barco, tem um mar tranquilo e com muitos barcos na região. Vale a pena conhecer a praia.","Pouso Alegre, MG",1,15 de janeiro de 2016
5,Passeio diferente,"O passeio que fizemos nos deu, além do mergulho, a opção de irmos nadando até um dos bares flutuantes. Aproveitamos. É algo diferente. A hospitalidade foi excelente e os preços acessíveis. E o barco ainda passou para nos buscar.","Niterói, RJ",33,15 de janeiro de 2016
5,mergulho,"Local excelente para fazer merguho, fiz mergulho em 2015 e adorei agua limpa e calma parece uma piscina natural.","Itaipulândia, PR",58,13 de janeiro de 2016
5,Paria,"Esta praia oferece boas opções pra crianças e pra quem tem medo de água, pois é rasa e calma, tbm pra quem quer aprender o SUP (Stand Up Paddle), ou se vc tem um barco pra chegar pelo mar. Lá estão alguns dos bares flutuantes. Acesso? pode ser a pé, de carro (tem estacionamento pago) ou pelo mar (pode alugar barcos nas marinas em Porto Belo)","Porto União, SC",30,10 de janeiro de 2016
4,Excelente,"Vale a muito a pena conhecer! O acesso é fáci,estradas em ótimo estado , porém Muitas curvas. Além,  de oferece serviços excepcionais! Top top Praia limpa e calma.",,1,3 de janeiro de 2016
5,Praia Show,"Esta praia é daqueles paraísos que vc descobre, tem 1 casa e mais nada...o mar é raso por uns 100 metros, com água só no pé....tem restaurantes flutuantes e muitas lanchas circulando...o acesso é por uma trilha...",,6,27 de novembro de 2015
3,Relax total,"Não bem a Praia do Caixa d'Aço, mas a própria baía é o local onde centenas de embarcações gozam o privilégio de um dos locais mais charmosos do Brasil. Ali se encontram vários restaurante flutuantes que, a um preço módico, oferecem refeições e bebidas, com o privilégio de entrega direta nas embarcações. É um local especial.","Porto Belo, SC",82,27 de novembro de 2015
4,Ótimo,"Aguas calmas, ótima opções para levar as crianças, é uma praia bem diferente. Tem muitos barcos e lanchas na volta, elas ficam bem pertinho. É bem complicado achar lugar para estacionar pois o acesso a praia é uma avenida. Por isso provavelmente terá que pagar estacionamento cerca de 20,00","Florianópolis, SC",52,27 de novembro de 2015
5,Paraíso,Conheço este lugar a mais de 35 anos. Lugar que frequento todos  verões. Lugar que parece uma piscina onde podemos colocar barcos lá dentro.,"Blumenau, SC",169,12 de novembro de 2015
5,Badalado Caixa D'Aço,"É aqui que a coisa ferve no verão!!! Bares flutuantes, barcos, sol e muita gente bonita. Começa com um barquinho atracado, quando você vê o lugar fica tomado por barcos, lanchas e iates e acaba virando uma balada ao ar livre. Mesmo para a família, é um lugar divertido e animado de se estar.","Curitiba, PR",65,7 de novembro de 2015
4,Pequena e calma enseada,"Ótima para crianças, tem águas calmas. É uma pequena enseada sem acesso de carros. Possui alguns restaurantes flutuantes cujos barquinhos com motor de popa (""voadeiras"") buscam os banhistas na praia para o almoço. Bem legal.",,201,11 de outubro de 2015
4,"Linda, linda, linda",Mar quente. Porém vira um estacionamento de iates luxuosos em temporada. Há um restaurante flutuante. Fácil acesso e com estacionamento precário.,"Curitiba, PR",1,10 de outubro de 2015
5,Show!!!,Muito Bom... Parada para banho no passeio com Barco Pirata... Mas pode ser acessada por via terrestre...,"São Paulo, SP",21,16 de setembro de 2015
4,Movimentada mas não perde sua beleza!,"Digamos que essa praia é o ponto de encontro de lanchas, escunas e de ""ostentação"" na alta temporada, bem movimentada devido aos bares flutuantes, onde frequentemente é utilizado o ambiente para festinhas particulares onde as pessoas ficam em suas embarcações bebendo e ouvindo música. A praia é muito calma e linda, porém, particularmente prefiro fugir de lá na temporada, por curtir ambientes mais tranquilos.","Rio do Sul, SC",109,3 de setembro de 2015
5,praia e mirante do caixa d`aço,"A paria é limpa, talvez porque neste periodo do ano não tem muita gente frequentando. Subimos até o mirante de carro onde a vista é maravilhosa. Vale a pena visitar o mirante e tomar uma cerveja no alto do mirante e ficar contemplando a natureza.","Blumenau, SC",118,18 de agosto de 2015
4,Evite alta temporada,"Local muito bonito, é chato no verão com o futilidade do pessoal que frequenta e o som alto das embarcações. Mas vale a pena conhecer.","Balneário Camboriú, SC",334,16 de julho de 2015
5,Descontração !!!!,"Passeio de lancha com amigos ,também é ótimo para curtir férias com amigos e família e nadar nas águas límpidas !!!","Porto Belo, SC",5,12 de julho de 2015
5,Delicia,"Local delicioso cheio de encantos, restaurantes flutuantes são atração a parte. Mar limpo calmo. Programa de lancha imperdível .","Florianópolis, SC",69,9 de junho de 2015
5,Linda,"Na minha opinião a praia mais linda da região. Água cristalina,  sem ondas,  natureza magnífica. A única coisa desvantajosa é o preço de tudo,  estacionamento,  comida. ...muito caro,  mais vale a pena.",,12,19 de maio de 2015
