rating,title,text,location,num_contributions,date
5,Paisagem bucólica de praia de pescadores,"Praia de mar calmo e areia dourada, com uma paisagem linda da enseada e uma vista bucólica da vila de pescadores artesanais. É imperdível ir a um restaurante e pedir um camarão a palito delicioso  ou um prato de lula crocante.","Florianópolis, SC",291,21 de setembro de 2014
3,rustico,"A Praia do Araçá é uma vila de pescadores. Tem um pequeno pier onde atracam os barcos pesqueiros que vêm do alto mar para descarregar os seus pescados. Fica no trajeto para cachadaço , outro ponto famoso da região. Otimos local para comprar pescados. Não achei bacana para curti praia.","São José dos Pinhais, PR",6,12 de julho de 2014
5,Obra prima,"É uma prainha minúscula, tem que descer pelo meio da mata, mas vale muito a pena conhecer esse pedacinho do paraíso.","Blumenau, SC",182,22 de maio de 2014
5,Linda e tranquila!,"A praia situa-se rodeada por vegetação. O acesso pode ser pela rodovia que liga Porto Belo a Bombinhas ou por barco. É uma praia tranquila, um pouco rústica e tranquila. A água é limpíssima! É um lugar lindíssimo! Recomendo!",,504,20 de maio de 2014
5,badalada,"Muito frequentada, mar calmo protegido pela ilha de Porto Bleo, local muito frequentado por lanchas e jet ski.","Blumenau, SC",75,3 de abril de 2014
5,Praia bem tranquila e típica de pescadores,"Essa é uma praia bem pequena, de pescadores, cheia de barquinhos atracados. Bem calma, bem agradável. É das poucas praias visíveis no caminho da estradinha até o mirante.","São Paulo, SP",55,14 de março de 2014
5,Lugar tranquilo,A Praia do Araçá é um lugar onde ainda se encontra uma autêntica comunidade de pescadores. Tem um pequeno pier onde atracam os barcos pesqueiros que vêm do alto mar para descarregar os seus pescados.,"Balneário Camboriú, SC",236,5 de março de 2014
4,Tranquilidade,"A praia do Araça é um vilarejo de pescadores, que cultivam criação de mariscos ali naquela região, também é nesta praia que os navios de cruzeiros ficam bem em frente na temporada de cruzeiros de verão no Brasil!","Itapema, SC",85,10 de janeiro de 2014
5,LindO,"Conheço mais como Ponta do Araçá, é mais procurada para pesca pois possui costão. Tem um gramado muito bem cuidado ótimo para ficar admirando o mar.","Brusque, SC",72,17 de outubro de 2013
5,Colônia de pescadores,"A Praia do Araçá é um lugar onde ainda se encontra uma autêntica comunidade de pescadores. Tem um pequeno pier onde atracam os barcos pesqueiros que vêm do alto mar para descarregar os seus pescados. Curta a paisagem a partir da Pestiqueria que tem ao lado do Pier e onde se come um bom camarão à milanesa,","Novo Hamburgo, RS",124,31 de agosto de 2013
3,"Praia pequena, de pescador","Essa é uma praia bem pequena, de pescadores, cheia de barquinhos atracados. Bem calma, bem agradável. É das poucas praias visíveis no caminho da estradinha até o mirante.","Rio de Janeiro, RJ",4,17 de abril de 2013
