rating,title,text,location,num_contributions,date
5,INCRÍVEL!,Vida noturna e Praia Bombando. Essa é a Praia Brava! Cercada de gente bonita e segurança. Ótimos restaurantes e as melhores balaadas do Brasil,"Itajaí, SC",1,2 de janeiro de 2023
4,"Na região, uma das melhores praias","Praia de maior crescrimento em infra-estrutura dos ultimos tempos. Grande variedade de restaurantes, bares, boa faixa de areia porém na temporada pode ser um pouco mais movimentada, com som alto, etc. Com certeza um bom local para férias ou apenas final de semana.","Curitiba, PR",153,14 de janeiro de 2022
5,Praia das melhores da região,"Praia agradável, com boa extensão de areia, vistas excepcionais, água limpa, infraestrutura boa de oferta de cadeiras, barracas e alimentação. O mar é forte, mexido, não muito aconselhável para quem não sabe nadar ou crianças pequenas.","Rio de Janeiro, RJ",5,30 de dezembro de 2021
4,Linda praia,A Praia Brava é uma praia linda com uma vibe maravilhosa. Caminhamos estacionados na extremidade norte e caminhamos por toda a extensão. Paramos apenas para um bom almoço no Voo Ocean Grille.,"Carlsbad, Califórnia",3,18 de dezembro de 2021
5,Praia perfeita para quem gosta de agito,"Em relação à praia em si, é perfeita para passar o dia com os amigos, ouvir música, etc. Para moradia, a Praia Brava é um excelente investimento pois o m² vem crescendo cada vez mais, trabalho no ramo imobiliário então conheço muitos empreendimentos da região. Excelentes opções de gastronomia e festas noturnas.","Feliz, RS",3,9 de dezembro de 2021
5,"Lugar lindo, pessoas lindas","Point de Itajai. Gente bonita, construcoes novas… vale muito a pena visitar. Praia brava mesmo, mas tem Salva Vidas atentos!","São Paulo, SP",149,5 de dezembro de 2021
5,TOP! TOP!,"Lindo lugar, super ""feel good"". Vale muito a pena, bairro novo, com edifícios modernos e luxuosos, ótimos bares e restaurante, gente bonita!","Paranaguá, PR",5,25 de novembro de 2021
5,Agradável,"A praia é muito linda, o calçadão é bem amplo e no entorno há muitos restaurantes e barzinhos para todos os gostos. Muito agradável.","Florianópolis, SC",739,22 de novembro de 2021
4,Praia Brava recomendo,"Praia tranquila com excelentes restaurantes e pousadas. Possui ciclovia e calçadão para prática de esportes, corrida e ecaminhada. Possui um shopping center muito arrumadinho com supermercado De Angelina Empório. Essa localização tem tudo o que se precisa para passar uma boa temporada.",,5,30 de maio de 2021
5,Incrível,Amamos !! Mtoooo!! Indicamos!!❤️❤️❤️❤️🧡🧡simplesmente maravilhoso! Quer experiência incrível venha conhece,"Torres, RS",2,22 de maio de 2021
5,Lugar lindo e cheio de estabelecimentos para conhecer!,"Já morei na praia brava e não existe lugar melhor para viver, amo demais. Bares e restaurantes incríveis, pessoas legais e muita opção de role.",,3,14 de maio de 2021
5,A melhor da região.,"Viajar para Balneário Camboriú e não conhecer a Praia Brava não tem como! Melhor infraestrutura da região, água limpa e areia branca.","Rio de Janeiro, RJ",34,26 de abril de 2021
4,Brava,"Como o próprio nome já diz, a praia é brava com ondas fortes, porém é bem frequentada, com pessoas bonitas e educadas, porém o consumo lá é caríssimo, tipo de 22,00 uma cerveja!!?","Morungaba, SP",15,12 de abril de 2021
5,Um lugar que com certeza voltarei !,"A Brava é lindíssima ! Me encantei com a cidade, a ""vibe"" do local, praias limpas e muito agradáveis. Com certeza voltarei!","São Paulo, SP",133,24 de fevereiro de 2021
5,Lugar Incrível!,"Com certeza um dos melhores lugares do Brasil, Um paraíso! Cheio de gente bonita, música boa e natureza selvagem.","Balneário Camboriú, SC",1,9 de fevereiro de 2021
5,A melhor da região,"Excelente praia que, diferente de Balneário Camboriú, tem sol até o final da tarde. Bem frequentada, é um bom lugar para ir tanto durante o dia quanto à noite. Tem diversas opções, desde locais com cadeira e guarda-sol grátis mediante consumo do quisoque até sofisticados bares para a noite.",,34,2 de fevereiro de 2021
5,LInda,"Praia linda para passar horas desfrutando da beleza do mar. Geralmente o mar é calmo, a areia é fofinha, há poucos ambulantes incomodando ou mesmo garçons, Recomendadíssimo","Balneário Camboriú, SC",10,15 de janeiro de 2021
4,"Praia gostosa, mar agitado","Praia movimentada, mas com espaço entre os guarda sol. Mar super agitado, tem que tomar muiiito cuidado! Água de coco caríssima (11 reais) e aluguel da cadeira de sol por R$15. Água com temperatura muito gostosa.","Cuiabá, MT",20,13 de janeiro de 2021
5,Praia brava,"Mar agitado, com uma galera bonita. Gostamos muito, lugar bem bonito com areia carinha. Recomendo o passeio. Só cuidar das crianças no mar, super agitado.","São Paulo, SP",32,11 de janeiro de 2021
5,Outro padrão,"É uma praia de outro padrão em relação à principal de Balneário Camboriú! Aqui os prédios são mais baixos e charmosos, os restaurantes também. Tem um bom calçadão para correr, caminhar ou andar de bicicleta, com menos gente e mais natureza. A praia em si tem areias fofas e um mar mais agitado, bom pra surfar e fazer kitesurfe. Gostei","Porto Alegre, RS",5,21 de dezembro de 2020
5,Melhor praia da região,"É uma praia bonita, aconchegante. Tem boas opções de bares e lojas. Espero que continue assim e cada vez melhor. Ótima opção de passeio, tanto em dias de sol quanto chuvosos.","Porto Alegre, RS",92,31 de outubro de 2020
1,Praia péssima para banho,Local nada demais. Praia forte que faz jus ao nome. Impossível de banhar. Há bandeiras vermelhas em praticamente toda a extensão. Não vale a pena sair do centro pra conhecê-la.,"Brasília, DF",52,20 de outubro de 2020
4,Boa praia,"Praia limpa e como o nome diz com águas bravas , boa estrutura de praia e frequência, muitos bares e restaurantes na orla .","Santos, SP",102,18 de outubro de 2020
4,Boa Praia,"A praia é bonita, areia clara, agua clara, bem limpa. A faixa de areia não é larga, em dia cheio ela fica toda tomada. É uma praia sem estrutura de barracas na areia ( alguns ambulantes alugando cadeiras e pouca gente vendendo, a maioria das pessoas com cooler), mas que do outro lado da calçada tem ótimos restaurantes. É uma região boa, com bons shoppings no entorno, bons restaurantes, estacionamentos. É bem frequentada. Recomendo, mas deem preferência para dias mais vazios.","Belo Horizonte, MG",507,12 de outubro de 2020
5,Restaurante incrível na Brava,"Maravilhoso atendimento e refeição, ótima localização, estacionamento próprio. Passamos um bom tempo conversando, bebendo e desfrutando.",,3,25 de julho de 2020
5,Vale a pena conhecer,"Praia de ondas fortes, linda! Muito boa para caminhar no calcadão. Arquitetura moderna e ótimos restaurantes e bares na orla.","Santos, SP",27,6 de julho de 2020
4,"Brava como o nome, ótima para admirar a paisagem enquanto conversa com amigos","Nela o mar é bravo como o nome da praia. Complicada para banho, o mar puxa bastante, existem algumas valas e você já esta no fundo sem nem notar, então, cuidado... Apesar disso, a praia é bem agradável. Areia grossa, daquelas que uma rápida batida já limpa. Como outra avaliação que vi, lembra mesmo as praias do Rio, mas sem a insegurança que infelizmente bate as vezes. Ao entardecer é super agradável pra ficar conversando com os amigos na areia vendo o pessoal voando de parapente saindo do morro do careca.","São Paulo, SP",121,21 de março de 2020
4,Ótima praia... Mas cara se usar os serviços dos bares!,"Local é muito bonito e mar delicioso! Apenas tomar cuidado, que às vezes ele puxa bastante e tem muitos buracos, tornando-o um pouco perigoso. Tem salva vidas na região, mas melhor não precisarmos, né! A região é de alta classe, com imóveis ao valor de mais de 6 milhões de reais!!! O que reflete na praia, com valores de atendimento dos bares muito mais caros! Em baixa temporada estavam cobrando 30 reais pela cadeira + guarda sol! 13 reais a long neck. Então, fica a dica... Comprem isopor e levem a bebida, se quiserem economizar!","Brasília, DF",297,15 de março de 2020
5,Praia para descansar,"Ótimo local, infraestutura completa, salva vidas em toda praia, estacionamemto com aluguel de cadeiras,etc.Chuveiro na praia.","Florianópolis, SC",104,10 de março de 2020
5,Super linda orla,"Par cê o rio de janeiro só quem não tem a parte ruim . Os bares São todos lindos, criativos e com bom atendimento","Recife, PE",131,8 de março de 2020
5,Praia majestosa!,"Adorarmos a praia. Tem serviço, o mar é mais forte. Namorado aconselhável para crianças pequenas. Em geral, linda, agradável, e com ótimas opções de comida.","Belo Horizonte, MG",7,7 de março de 2020
4,Muito bom,"Praia bem movimentada e bem frequentada! Mar agitado e ondas fortes, opções de bares e restaurantes próximos e ducha para banho na saída da praia! Vista bonita e agradável","Barueri, SP",38,27 de fevereiro de 2020
5,Lindo,"Localizada em um espaço luxuoso de Itajaí, praia limpa, faixa de areia boa, maré forte. Muita gente bonita, muita opção de restaurantes, um ótimo passeio.","Brusque, SC",134,27 de fevereiro de 2020
5,Recomendo,"Praia bastante interessante, bem estruturada e fácil acesso, e rendeu boas histórias por causa de uma onda forte que fez um amigo perder o celular kkkkkkk","Santa Bárbara d'Oeste, SP",302,26 de fevereiro de 2020
5,Viagem de cruzeiro,"Em uma das paradas do Cruzeiro que estava fomos a praia brava , pois havia pesquisado antes e vi que era bem comentada, e também foi a indicada pelo uber que chamamos! A praia tem uma ótima vista, possui várias cadeiras e guarda-sóis que são dos quiosques que você não paga pelo aluguel , somente pela consumação ! Praia muito limpa! Na verdade a cidade é muito limpa","Osasco, SP",128,21 de fevereiro de 2020
5,Itajaí é um destino turístico lindo e pouco explorado,"A maioria das pessoas conhece Balneário, que é lotada, a praia só tem sombra e é poluída. Já as praias de Itajaí (Brava, Cabeçudas, Atalaia, etc.) são inigualáveis! Para crianças Cabeçudas é melhor! Esportes náuticos, surf e passeios ecológicos.","Itajaí, SC",20,12 de fevereiro de 2020
4,Um luxo,"A praia brava fica num lugar luxuoso em Itajaí, a maré é forte, as vezes não dá pra entrar mas vale muito a pena conhecer. Tem um ambiente muito agradável.","Lauro de Freitas, BA",5,12 de fevereiro de 2020
5,Lugar perfeito,"Lugar fantástico para passear. Praia limpa e linda serviço dos restaurantes ótimos, fácil de acesso.","Itajaí, SC",3,12 de fevereiro de 2020
5,Melhor praia,"Melhor praia! Amo a Brava, lugar de família e amigos somente o que falta são alguns chuveiros na extensão da praia","Sapiranga, RS",3,9 de fevereiro de 2020
5,Areia encantadas,"Praia limpa...peixes na borda . Montanhas ao fundo e o mar verde e transparente.  Lindo delícia semmuvuca. Gente linda, família. Encandas areias brancas e finas...","Ribeirão Preto, SP",21,3 de fevereiro de 2020
5,Praia espetacular de água cristalina,"Praia muito bonita e agradável.... há bastante espaço para se acomodar.... areia muito branca e fina e o mar, sem comentários, maravilhoso!!!! Vale bem a pena passar ao menos um dia lá!!!! Levei meus comes e bebes mas sempre passava alguns vendedores oferecendo queijo coalho assado, sorvetes, açaí, sanduíches naturais etc.... há uns quiosques no calçadão ....","Piracicaba, SP",77,2 de fevereiro de 2020
4,Bons bares,"ótimos bares, ruim para estacionar, vale mais a pena viajar a noite, já que a praia em si é muito agitada para banho","Itajaí, SC",55,27 de janeiro de 2020
5,Linda praia,"Meus filhos queriam uma praia com ondas, então visitamos a Praia Brava. É muito limpa e bonita, com muitos quiosques que atendem na areia. O mar é agitado, mas nada que impeça o banho de mar.","Araçatuba, SP",186,25 de janeiro de 2020
5,Melhor praia de Santa catarina!!!!!!,"A praia ainda não é tão conhecida pela maioria das pessoas do Brasil, porem lhe garanto que vai ficar, pq ela é maravilhosa!! Aguas quentes no verão, acredite, da pra entrar de boa no mar, a agua é uma delicia. A praia é super segura, pode deixar suas coisas na areia e entrar no mar sem medo, é super policiada, e nao tem mendigos e nem funk na praia!! Tem muitos restaurantes e predios recem construidos, é uma area ainda em ascensão em SC, no futuro acredito q ira encher de predios rsrs! Vamos aproveitar enquanto ainda esta deserta!!","Belo Horizonte, MG",643,21 de janeiro de 2020
3,Passeio,Praia Brava é um lugar muito bonito e bem frequentado por uma clase mais privilegiadas financeiramente. Por esse motivo os restaurantes e bares são bem caros.,,12,20 de janeiro de 2020
5,Amamos,"Praia meio deserta pela noite mas de dia super movimentada! Muitos restaurantes e lanchonetes e principalmente sushi bar. Baladas tem poucas pra quem procura agito precisa ir à Balneário Camboriú, mas tudo muito bom","Curitiba, PR",58,20 de janeiro de 2020
3,Praia brava,"Praia normal, mar muito violento, preços elevados, sinceramente não gostei, quando entra no mar tem que tomar cuidado pra não ser levado pelas ondas",,3,20 de janeiro de 2020
4,Almoço em família no restaurante,"Bom.estava muito quente. Paramos no restaurante para almoçarmos, preços salgados comparados a Florianópolis.","São Paulo, SP",10,17 de janeiro de 2020
5,Maravilha,"Praia maravilhosa, com águas limpíssimas. Boa para surf. Areias limpas e brancas. Vale a pena passar o dia.","Cuiabá, MT",67,15 de janeiro de 2020
4,"Praia com barracas montadas, cadeiras, cervejas, banheiro.  Estrutura legal, desde que use o serviço do restaurante.","Fugindo da praia central de Balneário, fomos conhecer está famosa “ praia brava”. A praia em si não é maravilhosa. Areia fofa demais, e ela é torta tipo “ barranco” e a consequência é que vc não consegue fazer uma caminhada reta, legal. Na verdade, curtimos mesmo foi a infra estrutura desta praia. Isto é um bairro a parte. Lugar cheio de comércio, restaurantes bacanas, fácil estacionar, e as cadeiras e guarda-sol não são cobrados, nem mínimo de consumação. Está proibido por lei. Óbvio que vc acaba sentando e gastando se quiser mas nada te obriga. Ainda vc pode receber a pulseira específica do restaurante que patrocina as cadeiras e ter direito ao uso de banheiro ( limpo) com chuveiro ( na esquina do outro lado da rua). A única coisa ruim: o povo sem noção este que leva caixa de som e não leva o fone de ouvido! Uma disputa feia entre as várias barracas de quem é mais o mais “ sem educação” -  em usar música na praia, alto volume, sem respeitar o ouvido e a paz do próximo! Esquecem que o direito dele acaba onde o nosso começa. Respeitem pelo menos as crianças evitando funk com palavrões.","São Paulo, SP",356,14 de janeiro de 2020
5,Otima praia para curtir com a família,"Areia bem fininha, pouca opção de quiosque, na verdade só vimos um que fica na entrada da praia perto do chuveiro, ondas um pouco agitadas mas meu filho aproveitou muito, voltaria com certeza","Suzano, SP",6,13 de janeiro de 2020
3,Um pouco decepcionados,"É um lugar lindíssimo, sempre viemos passear.por aqui, porém podemos observar que os restaurantes e inclusive o condomínio Mirage, loteiam as praias (armam, os guarda sol e cadeiras), tirando o espaço das pessoas. Também algo que achamos bem grave foi o fato de muitas pessoas levarem seus cachorros para a praia e bem no canto onde é melhor para as crianças, meio que privada nde cachorros, não vimos nenhum fiscal pela praia para cuidar destes assuntos.  O local em si carece um pouco de comércio, pois muitos fecham cedo, o calçadão na orla é muito escuro a noite, talvez se fosse mais iluminado as pessoas sairiam mais para passear e movimentar esses locais","Blumenau, SC",95,11 de janeiro de 2020
5,Praia brava,"Praia linda ao lado do morro do careca. Movimentada, excelentes restaurantes em sua extensão, visual lindo, vale a pena conferir !",,15,10 de janeiro de 2020
5,Ótimo ambiente,"Comida ótima, lugar fresco, bonito, um bom lugar para amigos e famílias, comida com várias opções e gostosas",,2,10 de janeiro de 2020
5,Praia muito boa!,"Estávamos em BC e fomos passar a manhã na praia brava, que ligar incrível. Mesmo sendo janeiro e alta temporada achamos estacionamento com preço justo e ducha para os clientes, sem tumulto. Muito boa a praia, limpa e não muito cheia.","São Paulo, SP",99,8 de janeiro de 2020
4,Jovial,"É uma linda praia com mar agitado, com várias opções de bares com ótimo atendimento. Uma praia cheia de jovens.","Panambi, RS",12,8 de janeiro de 2020
5,Almoço com amigos,"Local paradisíaco para visitar, ótima gastronomia e um dos melhores locais para investimento imobiliário.",,10,8 de janeiro de 2020
5,Praia Top!!!,"Orla com restaurantes excelentes, gente bonita, muita badalação e um lugar maravilhoso para curtir a praia e apreciar o pôr do sol. Porém o mar é um pouco agitado, por isso, há de se respeitar as sinalizações dos salva-vidas.","Balneário Camboriú, SC",13,6 de janeiro de 2020
5,Boa estrutura.,Praia com boa localização é boa estrutura. Muito bonita ideal para visita com a família. Vale a pena conhecer.,"Barueri, SP",120,5 de janeiro de 2020
5,Maravilhosa!,"Bairro maravilhoso, com condomínios muito bem estruturados, local limpo e seguro. Estive com meu filho de 18 anos, gostamos muito! A praia é maravilhosa, acredito ser a melhor da ilha.","São Paulo, SP",256,5 de janeiro de 2020
5,Boa praia,"Excelente espaço. Praia limpa, aguas claras, mar com maré e o das relativamente fortes. Espaço para alimentação, locais para estacionamento. Das melhores da região! Bons restaurantes na orla.","Rio de Janeiro, RJ",5,2 de janeiro de 2020
5,"Quintal de casa, linda e cheia de vida","Apesar de ser e de morar em Itajaí, me impressiono a cada vez que vamos na praia Brava. É linda, água limpa. Não é das mais tranquilas, mas com cuidado pode levar crianças e se divertir muito.","Itajaí, SC",83,29 de dezembro de 2019
5,Unica!!,"Essa praia tem por referencia ser uma das melhores praias de Santa Catarina, tanto na parte de belezas naturais quanto de infraestrutura ela esta muito bem atendida.","Itapema, SC",103,25 de dezembro de 2019
5,Praia limpa e tranquila,"Praia de tombo mas extremamente limpa, infraestrutura com duchas na orla e bem localizada. Fomos num dia de semana então estava bem tranquila e foi fácil encontrar onde parar o carro","Mogi das Cruzes, SP",60,14 de dezembro de 2019
5,"Praia linda, com uma orla natural e exuberante.",Sugiro hospedagem em alguma pousada próxima para aproveitar o melhor da praia...há diversas opções de gastronomia...,"Itajaí, SC",8,12 de dezembro de 2019
5,Restaurante Miguelito,"Localização ótima, local muito agradável, aconchegante, com comidas muito bem preparadas e saborosas","Itajaí, SC",1,13 de novembro de 2019
5,Linda,"Belíssima praia, restinga preservada. Cara de praia selvagem dentro da cidade. Pouca especulação imobiliária mas com opções de vida noturna e restaurantes",,85,11 de novembro de 2019
4,Bela e aprazível,Conheci a praia na época em que era pouco conhecida. Hoje é opinativo de jovens e tem bons locais para desfrutar. É para vários bolsos ...,"Curitiba, PR",47,10 de novembro de 2019
4,Águas da brava,"Muito bom atendimento e pessoal lindo na areia, estive a negócio mais mesmo assim da pra curtir a beleza do lugar, uma das belas praias de santa catarina","Itajaí, SC",3,6 de novembro de 2019
5,Pura ostentação .,"Você até lembra de Jurerê Internacional quando visita a praia Brava de Itajaí . Um desfile dos carros mais caros e prédios bem suntuosos . Restaurantes, bares, shopping centers ... lá você tem tudo. Além eh claro de uma praia deliciosa com areia fofa ... Atenção que tem a Brava do Norte e do Sul... longa avenida beira mar para desfilar e ver e ser visto .","São Paulo, SP",2,3 de novembro de 2019
5,Férias,"Excelente praia limpa , tranquila e linda,tem restaurantes próximo. As ondas são bem fortes tem que ter cuidado ser for com crianças.","Navegantes, SC",13,3 de novembro de 2019
4,"Praia com muitas ondas fortes, ótimo para SURF e um pouco perigosa pois tem muitos buracos.","Praia não tem muitas opções de bares e restaurantes PÉ NA AREIA, os preços são mais elevados que o geral. Média de R$ 14,00/16,00 garrafa de cerveja. A praia é bem limpa e o mar é como diz o nome BRAVO. Ótimo para quem gosta de surfar e quem gosta de se aventurar nas ondas. Porém tem que tomar cuidado por ela é cheia de buracos.","Brasília, DF",11,23 de outubro de 2019
5,Praia brava,"Linda praia agreste, limpa, pessoal transado, boa para um bom mergulho e desfrutar do visual maravilhoso","Balneário Camboriú, SC",27,12 de outubro de 2019
5,Restaurante fish grill,"Ótimo restaurante,tainha na brasa . atendimento maravilhoso.eu amei jantar a luz de velas,a decoração com velas em todas as mesas.O restaurante fica à beira mar da praia brava . Vocês podem tbm degustar o delicioso buffet de sushi,é maravilhoso.podem ir que não se arrependerão.","Itajaí, SC",7,9 de outubro de 2019
5,Linda,"Infelizmente, o tempo nao estava dos melhores mas, ainda sim, valeu a pena caminhar pelo calçadão da praia, visitar as lojas e restaurantes locais. De Balneário, uma das melhores praias.","São Paulo, SP",357,8 de setembro de 2019
4,Praia de verdade,"Praia mais praiana que as de Balneário, com serviços de restaurantes na avenida principal e pessoas bem bonitas na orla","São Paulo, SP",399,8 de setembro de 2019
5,Maravilhosa,"Praia Brava reúne tudo que a região tem de melhor. Bares, restaurantes e boates de alto nível, e uma orla bela, agradável e extensa. Ah, sem falar nos beach clubs, logo atravessando a rua à beira-mar, a Avenida José Medeiros Vieira, com toda a sua estrutura de primeira categoria para atender os banhistas e turistas em geral!","Ribeirão Preto, SP",166,17 de agosto de 2019
5,Praia atraente,"Dois lados, norte e sul. Para quem quer ficar mais no agito escolha o lado sul, com restaurante pousada etc. O lado norte da praia dos amores se junta a praia brava onde você poder curtir quiosques ou ate mesmo surfar.","Itajaí, SC",4,12 de agosto de 2019
5,Praia Brava,"Lugar maravilhoso. PRAIA BRAVA. Gente linda, descolada, mar, sol, surf, agito. Zen. Fácil de amizades. Excepcional. Sem mais palavras para descrever.",,3,7 de agosto de 2019
4,Belo local,"Bela praia, com mar agitada, extensa faixa de areia, calçadâo e quiosque. Vale a pena conhecer, mas há prais mais tranquilas para tomar banho com as crianças.","Manaus, AM",96,24 de julho de 2019
5,estrutura,"Conheci a praia brava há muito tem, tudo mudou para melhor, tem uma ótima estrutura, calçadão, chuveiro e bons restaurantes na orla.","Francisco Beltrão, PR",218,22 de julho de 2019
5,Delícia de praia,"Uma das praias que mais gosto é a praia Brava,  com ótimos restaurantes beira mar... Quem vêm a Balneário Camboriú é uma excelente praia para se conhecer. Super recomendo.","Balneário Camboriú, SC",10,13 de julho de 2019
5,Espetacular,"Praia muito limpa, água cristalina, tudo plano, público educado, restaurantes com preços razoáveis apesar de ser um ambiente elitizado e muito bonito.","Itajaí, SC",9,8 de julho de 2019
5,Melhor lugar,"Seja para ler um livro a sós. Seja para compartilhar momentos alegres com amigos e família, esse lugar tem uma vibe indescritível.","Salvador, BA",6,7 de junho de 2019
