rating,title,text,location,num_contributions,date
4,Chuva e vento,"Acho que não tive sorte na visita a praia de Enseada, estava garoando e depois ventou muito à noite mas isto não tirou a beleza da paisagem e de suas águas . Geralmente são tranquilas mas nesse dia estavam agitadas e um pouco escura. A orla da praia tem barzinhos, sorveterias, tapiocaria, restaurantes,  feirinha de artesanato.  O pessoal dos locais são muito simpáticos.","Castro, PR",1,16 de outubro de 2019
5,Viva la vita,Bem sinalizada . Bem resguardada pelos guardas vidas. Água fria porém calma. Boa para crianças Praias limpas,"Itajaí, SC",93,13 de outubro de 2019
5,Ótimo passeio,"Praia extensa, com bastante comércio. Fui num feriado e estava quase tudo aberto. Bem movimentada, fácil estacionar.","Joinville, SC",236,13 de outubro de 2019
5,"Bom lugar, bela vista","A praia não é acessível, mas você não precisa. Você pode passear pela rua, comer em restaurantes locais, olhar as pequenas lojas e museus e ver a vista no topo do parque natural. Vale uma noite, um prazer.",,376,
4,Praia deliciosa,Desde mar agitado a mãe calmo. Lugar super agradável. Comércio local atende as necessidades. Viajamos em família e sempre que podemos vamos a enseada,,3,22 de junho de 2019
5,Praia Tranquila.,"Para quem gosta, é uma praia com ondas serenas, bem tranquila. Pelo menos na época que eu fui, não tinha ambulantes. E o restaurante Marujus (que é ótimo) é bem em frente.","São Paulo, SP",26,16 de maio de 2019
4,belíssima,"o vento bate gostoso, sem agressividade, as crianças brincam assim como os pássaros, muitos barcos, e até navios cargueiros ao fundo devido ao porto, não tem comércio na areia, somente alguns ambulantes que caminham pela areia, se quizer comer, tem que ir pedir nos bares que ficam nas costas. Vale a visista. visual muito lindo",,142,3 de abril de 2019
4,Praia com atividades diversas. Fuja da área dos barcos,"Praia calma, poucas ondas e excelente para banho. Fuja da área dos barcos e vá para o final da praia, é mais limpa e calma. Excelente para crianças","Goiânia, GO",162,20 de março de 2019
5,praia calma,"Praia calma e tranquila, ideal para quem tem crianças, águas mornas, com ótima estrutura de restaurantes e quiosques ao longo da orla. Possui bons hotéis e casas para aluguel de temporada nas imediações, além de ficar próximo ao centro histórico de São Francisco do Sul.",Espírito Santo,177,18 de março de 2019
4,Linda praia,"Final do dia relaxando com o espetáculo da natureza. O sol indo embora e refletindo nas suas águas. Praia de Enseada fica na antiga cidade de São Francisco do Sul, com formato de ferradura, as águas são calmas e quase sem ondas. Há passeios de escuna e banana-boat, além de aluguéis de pedalinhos e caiaques.","Joinville, SC",1,16 de março de 2019
5,Adoramos,"Praia calma, poucos vendedores ambulantes, praia bem limpa, tem restaurantes perto e tem pontos com ducha gratis pra depois da praia.",,24,13 de março de 2019
5,Aqui a família se diverte!!,"Águas calmas, muitas famílias a utilizam, pelo sossego que ela oferece. É melhor estruturada para os visitantes, com quiosques, restaurantes, locação de cadeiras e guarda sois. a água de coco, super gelada e refrescante, por R$ 6,00, pechinche que sai a R$ 5,00!! Se chegar cedo, pode aproveitar a sombra de uma das árvores no local. Aqui vale à pena passar o dia!","São Paulo, SP",98,9 de março de 2019
5,Praia Fantástica,"Para quem vai até São Francisco do Sul não pode deixar de conhecer a Praia da Enseada. Águas cristalinas e mar calmo sem ondas. Diversas práticas de esportes como standup paddle, caiaque, passeios de barco, banana boat, disco voador, entre outras. Diversas opções gastronômicas beira mar, onde atendem os clientes e turistas na areia à beira da praia!",,35,9 de março de 2019
5,Para velhos e crianças.,Praia com mar calmo e areia limpa e bem cuidada.Ótima para banho de idosos e crianças. Água cristalina e temperatura adequada. Salva-vidas; bares e restaurantes cruzando a avenida.,,32,4 de março de 2019
4,Ideal pra famílias,Praia com boa estrutura para crianças e bem frequentada. Praticamente sem ondas. Tem pessoas q alugam cadeiras e guarda-sois,"Florianópolis, SC",64,3 de março de 2019
5,Que Maravilha,"Uma praia muito tranquila, ótima para banho, e com diversas opções para hospedagem e alimentação bem próximas. Em sua extremidade, próximo a Plataforma da Petrobras há um mirante de 250 degraus que permite boa visão da costa.","Caxias Do Sul, RS",382,2 de março de 2019
5,Linda,"Mais movimentada, com barzinhos e vendedores ambulantes com preço justo! Areia limpa, ambiente seguro!","Assis, SP",46,22 de fevereiro de 2019
3,"Praia linda, porém quando a água estiver limpa",A praia estava um pouco suja. É uma praia mais popular. Águas praticamente paradas. Local bom para caminhar na orla do mar. Tem restaurantes.,"Porto Alegre, RS",42,14 de fevereiro de 2019
5,Excelente para crianças,"Praia com águas limpas e tranquilas,possui uma boa faixa de areia, diversos estabelecimentos comerciais e uma excelente infra-estrutura com pracinhas e espaços para pratica de esportes e lazer. Também possui um mirante que pode ser acessado através de uma longa escadaria. No fim da tarde é possível assistir o pôr do sol sentado na areia. Top D+!",,57,14 de fevereiro de 2019
4,"Para quem gosta de praia, vai adorar","Infelizmente, estava chovendo quando fui conhecer a praia. Mesmo assim, deu para perceber o quanto o mar é limpo e calmo. Bem diferente de praias de SP. As pessoas, são bem educadas e nos recebem muito bem.",,228,11 de fevereiro de 2019
5,Espetacular,"Mar calmo, excelente para atividades de esporte e lazer náuticos. Comércio amplo e diversificado. Estamos amando.",,2,8 de fevereiro de 2019
5,Praia deliciosa,"Essa praia tem todos os requisitos necessários para uma diversão em família. Local agradável, mar tranquilo (enseada), opções de lazer e gastronomia ao longo da orla. E o gasto monetário não é alto não. Vale a pena conferir o lugar.","São Francisco do Sul, SC",95,6 de fevereiro de 2019
5,Muito boa!!!,"Praia pertinho de várias lojinhas e lanchonetes. Mar calmo e excelente para ir com crianças, recomendo de olhos fechados!!","Curitiba, PR",211,16 de janeiro de 2019
5,Maravilhoso,"Praia limpíssima, com opções de lazer ( banana boat, passeios de ba com) ,aluguel de cadeiras e guarda da sol, muita segurança, água quente e calma (sem ondas), várias opções de restaurantes. Vale a pena passar o dia!!!","Piratininga, SP",135,16 de janeiro de 2019
5,"Enseada, um paraíso em São Francisco do Sul","É uma praia de mar calmo, excelente tanto para adulto quanto para crianças, servido por excelentes hotéis e restaurantes",,18,16 de janeiro de 2019
5,Ótima praia,"Praia muito estruturada, com vários restaurantes, sorveterias, comércio, e o mar é bem calmo. Na faixa de areia existem alguns pontos com chuveiros.",,38,15 de janeiro de 2019
5,Passamos um domingo delicioso.,"Praia calma, nem muito agitada, nem muito calma, com diversas opções de comércio, gastronomia boa, com preços acessíveis e ótimo atendimento, além de muita atividade física de opção como beach tenis, volei, banana boat, pedalinho, etc,etc...",,45,14 de janeiro de 2019
5,RECOMENDO!!!,"Praia maravilhosa,águas claras e calma,leves ondas,areia branca,água geladinha.ideal para crianças. Boa infraestrutura com bares e restaurantes na orla,com um grande bolsão de estacionamento","São Paulo, SP",159,9 de janeiro de 2019
4,"Praia de águas calmas, ótima para crianças","Orla muito bonita, a Enseada é a praia perfeita para ser frequentada com crianças,  mar calmo. Muitas opções de diversão,  como o passeios do Marujo Amigo pelas ilhas da região e os mais radicais, como o banana boat e afins. A noite é muito agitada, muitas familias passeando com segurança, vários opções de gastronomia, feira de artesanato e lojas. O ponto negativo é a água, que me falaram que não é muito limpa, mas mesmo assim sempre estamos por lá.","Castro, PR",75,9 de janeiro de 2019
5,Ótima praia,"Uma praia calma, na temporada de 2019 já esta bem movimentada. Porém tem ótimos restaurantes e é muito legal o stand up paddle.","Francisco Beltrão, PR",3,8 de janeiro de 2019
5,Excelente Praia,"Essa praia mora no meu coração ❤ o mar é calmo com ondinhas leves... Minha filha adora. Tem bons restaurantes, lojas, uma boa infraestrutura. Recomendo.",,2,6 de janeiro de 2019
5,Adorei,"Pra mim, é a praia mais gostosa que tem para tomar banho, mar mais calmo. Água gostosa, geladinha, mas não demais, no ponto. Super tranquilo ate onde pude presenciar, em questão de segurança.","Barreiras, BA",78,5 de janeiro de 2019
3,Boa praia,"Conhecemos uma praia calma, de águas esverdeadas, dava para ver os pés e até alguns peixinhos que se aventuravam passar perto, não vimos toda poluição mencionada em alguns posts pela Internet. Visitamos numa quinta feira, estacionei fácil num bolsão de carros,estava bem movimentada então dá pra imaginar como deve ser em temporadas e finais de semana. Tem muitos restaurantes na avenida Atlântica mas acho que faltou uma estrutura melhor na orla, uns quiosques com porções, bebidas, duchas para banho e afins. Valeu para conhecer mas certamente existem praias melhores no litoral catarinense.",Estado de São Paulo,445,29 de dezembro de 2018
5,Boa praia,"Mar com águas calmas e uma ótima faixa de areia para se divertir. Na avenida Atlântica econtram se alguns bares e restaurantes que valem a pena. Feira de artesanato e lojinhas para comprar as lembrancinhas da viajem. Local movimentado pela noite, mas muito seguro e agradável.","Maringá, PR",13,28 de dezembro de 2018
4,Praia calma,"Praia de aguas limpas e calma, apropriada para crianças e idosos. No final da praia, algumas pedras propiciam a  pescaria. Praia muito simples e gostosa.","São Paulo, SP",7,27 de dezembro de 2018
5,Muito boa,Praia tranquila sem muita muvuca. Ótimo para família com crianças pequenas. Poucas ondas e praia limpa.,"Joinville, SC",4,19 de dezembro de 2018
5,Um lugar delicioso,"Esta é uma das minhas praias preferidas... o mar é tranquilo para as crianças, vc tem tudo pertinho, boa infraestrutura, agito, lugar muito gostoso para passar uns dias com a família.","Florianópolis, SC",17,14 de dezembro de 2018
5,Espetáculo,"Praia de águas tranquilas, uma avenida Beira mar com comércio oferecendo muitas opcoes! Excelente lugar para curtir as férias!","São Leopoldo, RS",5,12 de dezembro de 2018
5,"ótima para crianças, mar calmo e limpo","A praia é muito boa, grande extensão de areia, com mar limpo e sem estar lotado de pessoas, o problema é a rodovia para ir até lá, sempre tem congestionada.","União da Vitória, PR",3,11 de dezembro de 2018
5,Melhor praia do sul do Brasil,"Um lugar maravilhoso, excelente para férias, pra mim é a melhor praia do sul do Brasil, com otimas recordações.","Dois Vizinhos, PR",628,11 de dezembro de 2018
5,Do jeito que eu gosto,"Praia com mar calmo, sem ondas, limpo, quente e com bastante infraestrutura de bares na orla. Perfeita para curtir.","Porto Alegre, RS",971,4 de dezembro de 2018
4,Boa para caminhar,Praia tranquila com ondas calmas. Boa para caminhar. Águas limpas. Muitas gaivotas sobrevoando o local nos dias de pesca intensiva.,"Maringá, PR",13,3 de dezembro de 2018
4,Retorno,"Depois de quatro anos retornei para a Praia da Enseada e digo que não me decepcionei. A praia continua muito limpa e com água convidativas. Enseada é uma praia onde o turista encontra facilmente pousadas, hotéis, mercados, farmácias, restaurantes, lojas e lanchonetes. Uma das coisas que mais gosto é a possibilidade de comprar peixes e frutos do mar muito frescos e com preços bem convidativos. Além da praia ser muito bonita ela fica muito próxima de diversas praias lindas que valem a visita. O ponto negativo é que na alta temporada a estrada de acesso tem constantes engarrafamentos.","Curitiba, PR",846,25 de novembro de 2018
5,Praia onde ficam os barcos pesqueiros ancorados.,"Praia onde ficam os barcos pesqueiros ancorados. Tem um mini mercado de peixes e frutos do mar onde comprei ""miraguaia"" em postas e ""mexilhões"" (aqui chamados de mariscos), foram os mais frescos comprados. Na orla tem todo tipo de mercado, tem estacionamento gratuito e várias árvores para colocar-se o carro na sombra. Na calçada tem sorveterias, barracas de petiscos e muito mais. O mar é calmo com diversos barcos ancorados e com bóias de marcação avisando que dali para frente a profundidade ultrapassa 2 metros, ou seja, perfeitamente sinalizada e sendo assim muito segura.","Porto Alegre, RS",39,21 de novembro de 2018
5,otima para crianças,Praia sem ondas muito gostosa e familiar. Bom para caminhar. Tem comercio e restaurantes pela orla. Muito bom.,"Curitiba, PR",25,20 de novembro de 2018
5,Praia calma e limpa,"Orla bem urbanizada com todo tipo de comércio. A praia é ótima para ir com crianças, não sei se foi atipico mas tinha muita água viva no mar.",,5,18 de novembro de 2018
5,areia limpa,"Maravilhosa praia. moro nela..Limpa sem contaminação... completamente despoluida, areia branca  fina e limpa. E uma praia familiar...onde as criancas podem ficar tranquilas e correr na agua sem perigo,Os salvavidasestao sempre atentos paraque nada aconteça","Porto Velho, RO",194,29 de outubro de 2018
5,5 dias de sossego,"lugar maravilhoso para visitar , sossegado , sem barulho desagradavel e um povo hospitaleiro, cidade super limpa","São Paulo, SP",9,26 de outubro de 2018
3,Movimentada,"Esta praia é bem extensa e tem uma orla cheia de restaurantes e barzinhos, onde, à noite, pode render uma boa saída. Eu só achei ela muito inclinada e parecia ser funda, quem tem criança tenha muita atenção nesse lugar.","Cabo Frio, RJ",32,23 de outubro de 2018
4,Passeio de final de semana,"Uma ótima opção de passeio para o final de semana a dois ou com toda a família, água agradável,  areia limpa. As crianças vão adorar. Dar uma boa caminhada pela areia. Para um final de semana normal, o trânsito não atrapalha, caso contrário....Se prepare para uma boa fila.","São Francisco do Sul, SC",65,16 de outubro de 2018
4,Excelente,"Praia bem localizada. Seria melhor se não sofresse tanto da poluição da cidade, que é despejada diretamente ao mar, e acaba se concentrando na enseada. Mas possui uma vida noturna muito ativa, com muitos restaurantes de frutos do mar, e diversos hotéis e pousadas.","Santa Maria, RS",16,14 de outubro de 2018
4,Praia tranquila para família com crianças pequenas,"Se vc quer tranquilidade, a Enseada tem, pode levar seus filhos pequenos tranquilamente, águas calmas e limpas, bares a beira mar e muitas atrações na areia. vale a pena.","São Francisco do Sul, SC",112,17 de setembro de 2018
4,Ecletica,"Uma praia para todas as  tribos, onde circulam surfistas e família. O transito atrapalha um pouco. Não tem muita infraestrutura. mas um ótimo local para banho","Toledo, PR",215,5 de setembro de 2018
4,Praia para todos os direitos e gostos,"Praia democrática, apesar de não haver infraestrutura. É limpa. O incoveniente é o trânsito, mas nada que o planejamento não dê tempo.","São Francisco do Sul, SC",27,19 de agosto de 2018
5,Praia excelente. Ótima infraestrutura.,"Praia limpa, agradável, com quadras de esportes, muitas opções de comercio, bares e restaurantes, bem como lojas com diversas utilidades, barracas de artesanato. Muitas opções em uma única praia.","Foz do Iguaçu, PR",4,10 de julho de 2018
3,bela praia,"ótima praia para passar o dia e aproveitar a natureza. peca na baixa infraestrutura oferecida, falta investimento",,1,9 de julho de 2018
5,Praia linda,"Essa praia realmente é muito linda. Pra chegar até lá a estrada é meio cheia, pois é pista simples, e tbm tem um pequeno Porto na cidade o que faz a estrada ter caminhões. Fiquei pouco tempo lá, pois estava ventando muito, e não achei nenhum banheiro público ou shopping, como nas cidades maiores das redondezas.",,279,4 de julho de 2018
5,"Praia limpa, areia suave, e num raio de 1km vc tem mais quatro praias para visitar, restaurantes etc...","Frequento enseada desde 1970! Desde quando só havia um bar onde se podia achar diversão, era o bar da ponta, hoje o mais famoso é o Piraratas",,6,19 de junho de 2018
5,É o Paraiso,"Água limpa, praia calma. Ótimo para família com crianças.Embora seja uma praia bem movimentada, vale muito a pena.","Jaraguá do Sul, SC",12,14 de junho de 2018
5,Òtima,"è muito tranquila, excelente para ir com crianças. Você pode alugar pranchas de stand up nessa praia.","Pontal do Paraná, PR",251,5 de junho de 2018
4,Peculiar,"A praia eh linda, extensa... e tem a peculiaridade das ondas quebram de lado, bem bonito! A orla estava bem limpa.","Balneário Camboriú, SC",276,2 de maio de 2018
5,magnífico,"Lugar sensacional, pedaço do paraíso caído na terra, águas calmas e transparentes, ideal para quem quer sossego e tranquilidade.","Viamão, RS",67,6 de abril de 2018
5,Ótima infraestrutura,"Melhor praia de São Francisco tem muitas opções para alimentação, faixa de areia extensa, mar calmo ideal para crianças, tem calçadão para caminhada a beira mar.","Passo Fundo, RS",85,30 de março de 2018
5,"Pequeno lugar, grande lembraças","Gostei, mas São Francisco não pode se limitar no porto, no museu..... Tem belas praias, umas muito lindas, mas há deficiência na infraestrutura (em alguns casos). Enseada é muito boa, ervino falta infraestrutura para ser excelente. Sem infraestrutura, o turista foge.","Chapecó, SC",26,6 de março de 2018
4,"Vivo em Ubatuba, SFS","É uma localidade ( bairro de São Francisco do Sul) amplamente frequentado sobretudo nos momentos de férias e feriados. Bem agitado nestas épocas e oferece muitas alternativas de compras, refeições e lazer em geral. A praia propriamente dita é muito frequentada. Os banhos de mar são tranquilos em uma água limpa.","São Francisco do Sul, SC",10,5 de março de 2018
1,uma pena,"É uma praia quando nao está em temporada é boa, mas na alta, infelizmente a qualidade da água. A cidade precisa investir no saneamento, urgente.","São Francisco do Sul, SC",7,4 de março de 2018
4,"Muitos atrativos, menos o banho de mar","Praia movimentada, muito comércio na orla, restaurantes, atividades para fazer na água. Porém, passou todo o verão poluída. Exceto um ponto ao extremo sul, quase na ponte que separa de Ubatuba.","Porto Alegre, RS",37,3 de março de 2018
5,Praia calma limpa e muito bela na bela ilha São Francisco no Norte Catarinense.,"Belas praias por todos os lados. torna a virada de ano em São Francisco um grande atrativo turístico, fechando a temporada de verão com o belo carnaval de rua, muito fruto do mar aliado ao agradável vento de todos os lados; são os atrativos desta ilha encantada.","Joinville, SC",19,3 de março de 2018
4,Ideal para Familias,"Lugar Muito Bom para Família, águas calmas, e tranquilas. Estrutura de Bares na Orla. Areia Bem Fina e também limpa, estarei voltando em Fevereiro de 2019 para alugar um AP.","Rio de Janeiro, RJ",267,19 de fevereiro de 2018
5,Férias em São Francisco,"Excelente praia, bem limpa, águas tranquilas ótimas para levar crianças, mas o problema é estacionar: ou você chega cedo ou pode ficar um tempão procurando vaga.","Curitiba, PR",11,12 de fevereiro de 2018
5,Muito tranquilo,"A Praia da Enseada foi um dos pontos que mais me indicaram para visitar na ida a São Francisco do Sul. O mar é bem calmo, local bem conservado, além de ter locais muito bom para comer a beira mar.",,10,10 de fevereiro de 2018
